ï»¿CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
493,35,22,4,2,25,735,15,0,True,False,False,False,True
494,61,16,25,8,19,804,19,0,True,False,True,False,True
495,51,38,26,1,18,318,5,0,True,True,False,True,False
496,28,60,16,9,7,494,5,0,True,False,False,True,False
497,26,44,15,1,24,109,5,1,False,False,True,False,True
498,64,37,3,1,14,457,15,0,True,False,True,False,False
499,30,24,15,0,2,755,15,0,False,True,False,False,True
500,36,34,24,8,30,948,30,1,False,False,True,False,True
501,32,43,8,2,14,323,7,0,True,False,True,False,False
502,45,7,30,7,25,978,29,0,True,False,False,False,False
503,18,21,2,7,3,312,8,0,False,True,False,False,False
504,34,27,20,0,17,399,4,0,False,False,False,False,False
505,23,24,6,1,28,388,15,0,True,False,False,True,False
506,61,8,18,0,5,447,19,0,False,False,True,False,True
507,47,39,15,6,9,912,12,0,False,True,False,True,False
508,31,33,30,8,14,543,27,0,False,False,True,False,True
509,25,7,11,8,29,441,10,0,True,False,True,True,False
510,24,25,23,9,11,314,21,0,False,True,False,False,False
511,59,26,28,0,27,523,29,0,True,False,True,True,False
512,50,32,9,1,29,752,14,0,False,False,False,False,True
513,59,45,14,7,16,440,7,1,False,True,False,True,False
514,55,52,11,0,11,478,11,0,True,False,True,False,False
515,56,23,18,2,14,625,6,0,False,False,False,False,False
516,61,24,15,3,13,770,11,0,False,True,False,True,False
517,39,48,1,8,16,317,12,1,False,True,False,False,True
518,64,15,13,6,6,493,25,0,False,False,False,False,True
519,35,52,2,4,20,851,9,0,False,True,False,False,True
520,27,54,11,3,27,389,27,0,True,False,False,False,False
521,46,29,2,8,21,344,17,1,False,False,False,False,False
522,54,9,1,4,2,590,26,1,True,False,True,False,False
523,37,15,11,6,14,152,14,0,True,True,False,True,False
524,27,56,8,0,23,833,11,1,False,False,False,True,False
525,37,13,13,8,12,439,18,0,False,False,True,False,True
526,27,15,24,5,10,831,13,0,True,False,True,False,False
527,47,53,8,0,21,745,9,0,True,False,True,False,True
528,63,10,24,1,4,919,15,0,False,False,True,True,False
529,63,20,15,9,13,704,3,0,False,True,False,True,False
530,30,11,1,5,6,373,23,1,True,False,True,False,False
531,53,52,10,0,0,974,8,0,True,False,False,False,False
532,30,59,3,7,0,956,27,0,False,True,False,False,True
533,25,32,15,5,10,849,27,0,False,True,False,False,False
534,18,13,4,6,30,857,22,0,True,True,False,False,False
535,36,57,21,0,27,648,19,0,True,False,True,False,True
536,62,17,19,8,15,182,19,0,False,False,True,True,False
537,64,4,15,7,13,344,23,0,False,True,False,False,True
538,62,50,15,0,22,913,9,0,True,True,False,True,False
539,22,22,22,9,5,534,17,0,False,False,True,True,False
540,38,12,29,8,3,619,10,0,False,False,True,False,True
541,59,46,8,7,12,891,6,0,False,False,True,False,True
542,37,5,18,3,30,569,25,0,True,False,False,False,True
543,35,40,7,3,23,752,13,0,True,True,False,False,True
544,28,5,8,0,28,880,3,0,True,True,False,True,False
545,23,59,11,10,1,970,16,0,True,True,False,False,False
546,38,11,10,1,27,155,8,0,True,False,True,True,False
547,51,20,2,6,8,230,23,1,False,False,True,False,False
548,46,60,11,8,11,805,26,0,True,False,True,False,True
549,60,10,1,2,16,328,20,0,False,True,False,True,False
550,60,49,23,3,7,166,12,0,False,False,True,False,False
551,48,5,29,6,1,976,22,0,True,True,False,True,False
552,36,26,15,2,25,654,30,0,True,True,False,False,True
553,63,39,29,4,19,780,2,0,True,False,True,False,False
554,26,3,29,2,16,936,4,0,True,False,True,True,False
555,30,33,14,7,30,482,24,1,True,False,True,False,False
556,18,3,30,5,28,647,12,0,False,False,True,False,False
557,24,43,2,1,7,186,11,1,True,True,False,False,False
558,58,16,6,8,22,845,8,1,False,False,False,True,False
559,38,60,29,3,5,523,4,0,False,True,False,False,False
560,28,38,9,5,23,885,16,1,False,False,False,True,False
561,27,55,11,6,24,993,18,1,False,False,True,False,False
562,41,38,23,8,21,569,7,1,False,False,True,False,True
563,58,14,21,8,11,334,13,0,True,False,True,True,False
564,25,44,4,9,25,293,1,1,True,False,True,True,False
565,41,5,9,2,12,447,2,0,False,True,False,False,False
566,42,57,2,4,11,534,17,0,True,False,True,False,False
567,61,3,16,10,15,158,7,0,False,False,True,False,True
568,59,12,13,3,14,701,27,0,False,False,False,False,False
569,52,6,8,4,28,536,8,0,True,False,True,False,False
570,32,45,16,3,3,457,29,0,True,False,True,False,True
571,22,12,12,10,6,801,9,0,False,True,False,False,True
572,36,4,17,6,27,133,25,0,True,False,True,True,False
573,45,42,13,6,15,206,17,0,False,True,False,False,False
574,22,53,9,10,4,636,8,0,False,True,False,False,True
575,23,21,21,10,14,125,5,0,True,False,False,False,True
576,30,18,26,0,7,471,20,0,False,False,False,False,False
577,35,44,3,2,30,748,20,1,False,False,True,True,False
578,43,20,23,1,5,501,6,0,True,True,False,False,True
579,49,20,2,4,7,104,8,0,True,False,False,True,False
580,41,27,12,4,5,512,25,0,False,True,False,False,True
581,54,22,8,1,23,554,28,1,False,True,False,True,False
582,55,26,21,8,15,710,3,0,False,False,False,False,True
583,56,59,22,10,5,722,23,0,False,True,False,False,False
584,25,34,12,8,2,580,5,0,True,True,False,False,True
585,53,58,3,8,18,634,11,1,False,False,False,False,True
586,54,19,17,5,10,668,26,0,True,False,True,True,False
587,63,39,21,8,17,821,24,1,True,False,True,False,True
588,25,7,11,5,6,724,29,0,True,False,True,True,False
589,29,52,14,2,29,685,5,0,True,False,True,True,False
590,31,8,2,0,3,990,30,0,True,True,False,True,False
591,52,2,5,3,19,760,16,0,False,False,False,True,False
592,55,33,24,10,19,282,29,1,True,True,False,False,False
593,45,56,23,0,10,905,5,0,True,False,False,False,False
594,18,13,7,2,24,476,10,0,True,True,False,False,True
595,61,8,5,0,12,192,10,0,True,True,False,False,False
596,30,54,28,7,2,400,5,0,False,True,False,False,True
597,18,15,10,3,4,289,3,0,True,False,True,False,False
598,39,24,28,7,10,705,27,0,False,True,False,False,False
599,47,46,12,4,25,330,8,1,False,False,True,False,True
600,60,49,12,10,6,784,6,0,False,False,True,False,True
601,26,2,23,5,19,553,1,0,True,True,False,True,False
602,25,12,26,10,6,507,15,0,True,True,False,False,True
603,24,22,20,3,13,113,11,0,True,False,True,True,False
604,38,58,7,4,29,379,9,1,False,True,False,True,False
605,32,52,5,3,8,415,20,0,True,False,False,False,True
606,19,1,6,8,17,577,28,0,True,False,False,True,False
607,39,15,11,1,0,265,25,0,False,True,False,False,True
608,45,51,25,9,30,267,15,1,True,False,True,False,False
609,30,42,9,2,17,287,17,0,False,True,False,False,True
610,53,15,21,5,24,495,8,1,False,False,False,False,True
611,42,42,4,7,26,416,22,1,False,False,False,True,False
612,61,7,26,3,20,854,10,0,False,False,False,False,False
613,43,33,26,6,23,196,5,1,True,True,False,False,False
614,45,53,16,9,7,470,9,0,True,True,False,False,True
615,20,42,11,9,3,618,16,0,False,True,False,False,True
616,29,8,4,1,18,245,12,0,False,True,False,True,False
617,44,20,24,10,10,377,26,0,True,False,False,False,True
618,33,54,16,9,14,317,9,0,True,True,False,False,False
619,34,35,11,7,3,970,16,0,True,False,False,True,False
620,39,24,11,7,15,198,25,0,True,False,False,False,False
621,60,50,1,0,27,962,17,0,True,True,False,False,True
622,33,17,18,0,13,371,5,0,True,False,False,False,False
623,36,32,24,9,15,586,4,0,False,True,False,True,False
624,59,51,1,6,26,363,18,1,False,False,False,True,False
625,57,59,28,7,0,475,19,0,False,False,False,True,False
626,33,3,19,5,3,338,15,0,True,False,True,True,False
627,46,6,28,4,13,493,20,0,True,True,False,True,False
628,40,47,11,5,14,947,15,0,True,False,False,False,True
629,56,11,12,5,21,287,22,0,True,True,False,False,True
630,24,44,12,9,28,935,9,1,True,True,False,False,False
631,46,30,26,8,25,338,21,1,True,True,False,True,False
632,20,56,29,6,13,131,11,0,False,False,False,False,True
633,64,6,7,9,12,553,13,0,False,True,False,True,False
634,62,22,18,8,18,202,16,0,False,False,True,True,False
635,22,49,29,5,19,221,23,1,False,False,True,False,False
636,64,44,22,1,1,913,18,0,False,True,False,False,False
637,57,30,3,8,3,652,16,1,True,False,False,True,False
638,61,55,17,6,6,747,5,0,False,False,False,True,False
639,22,51,14,8,23,559,30,1,True,False,True,False,False
640,47,38,3,8,30,973,20,1,True,False,False,False,True
641,31,6,6,2,0,188,13,0,False,True,False,True,False
642,62,4,15,2,0,846,2,0,True,True,False,False,True
643,56,39,11,1,1,413,8,0,False,True,False,False,True
644,39,19,10,4,24,742,28,0,True,False,True,False,False
645,41,40,19,0,3,520,2,0,True,True,False,True,False
646,55,44,3,9,25,431,7,1,True,True,False,False,False
647,60,26,4,5,25,935,6,1,False,False,True,False,False
648,53,4,9,8,1,903,6,0,True,False,True,True,False
649,50,27,25,5,17,181,21,1,True,False,False,False,True
650,61,32,20,7,26,908,3,1,False,False,False,False,True
651,32,52,20,2,28,859,3,0,False,False,True,False,True
652,56,46,30,0,10,924,3,0,False,False,True,False,False
653,42,40,12,0,1,858,26,0,True,False,True,False,True
654,50,47,14,9,14,659,26,0,True,True,False,True,False
655,58,41,8,9,4,955,19,0,True,False,True,False,False
656,43,15,15,5,22,584,15,0,False,False,True,False,False
657,51,35,9,10,19,686,24,1,False,False,False,True,False
658,36,55,30,6,11,591,13,0,True,True,False,True,False
659,54,43,15,9,15,851,1,0,True,False,True,False,False
660,18,5,30,1,15,934,21,0,False,False,True,False,False
661,22,28,8,2,8,174,14,0,False,True,False,False,False
662,65,58,25,1,23,111,17,0,True,True,False,False,False
663,29,37,12,7,22,369,23,1,True,False,True,True,False
664,29,23,17,0,12,601,28,0,False,False,False,False,True
665,24,39,4,2,2,861,27,0,True,False,False,False,True
666,56,43,19,6,4,306,13,0,False,False,False,False,True
667,19,10,5,3,20,536,4,0,False,True,False,False,True
668,60,16,12,8,10,855,2,0,False,True,False,False,True
669,24,47,13,2,28,833,13,1,False,True,False,True,False
670,59,13,2,9,4,758,23,1,True,False,True,False,True
671,33,28,6,6,19,340,15,1,True,False,True,True,False
672,20,23,8,10,30,314,27,0,True,True,False,False,True
673,34,5,9,8,21,247,26,0,True,True,False,False,True
674,34,60,24,4,9,726,16,0,False,False,True,False,True
675,41,52,29,0,29,779,2,0,True,False,False,False,True
676,32,19,6,10,10,231,13,0,True,True,False,False,False
677,21,12,8,1,9,756,4,0,True,True,False,False,True
678,44,28,6,8,4,519,11,0,True,False,False,False,True
679,50,13,24,9,2,132,29,0,False,False,True,False,True
680,41,27,21,3,22,608,25,0,False,False,False,False,True
681,28,49,15,6,16,796,1,1,True,True,False,False,False
682,41,16,4,5,7,873,24,0,False,False,False,True,False
683,42,53,2,9,3,218,9,0,True,True,False,False,True
684,53,47,26,3,14,126,10,0,True,True,False,True,False
685,37,39,4,2,20,311,23,0,True,False,True,True,False
686,49,39,2,3,1,997,20,0,False,True,False,False,False
687,63,37,27,5,30,882,2,1,False,True,False,True,False
688,37,51,14,3,19,720,30,0,False,False,True,False,True
689,20,18,28,5,4,589,17,0,False,False,False,False,False
690,39,46,28,0,25,581,25,0,True,True,False,False,False
691,43,17,15,5,24,853,25,0,False,False,True,False,True
692,20,27,26,3,6,969,7,0,True,False,False,False,True
693,33,46,3,8,4,681,7,0,True,True,False,True,False
694,33,52,24,2,17,996,27,0,True,False,False,True,False
695,65,6,29,0,19,267,21,0,False,True,False,False,False
696,34,49,5,9,0,884,7,0,True,False,True,False,True
697,44,27,9,7,27,462,22,1,True,False,False,False,True
698,45,25,16,5,12,702,3,0,True,False,True,False,False
699,20,14,19,7,0,309,26,0,True,False,False,True,False
700,30,33,10,6,15,519,15,0,False,False,False,False,True
701,31,6,6,5,29,187,18,1,False,True,False,False,False
702,28,3,21,0,6,769,30,0,True,True,False,True,False
703,31,58,26,3,9,248,8,0,False,False,False,True,False
704,44,47,6,1,2,483,7,0,False,False,True,True,False
705,41,4,21,7,7,948,17,0,False,False,False,True,False
706,42,60,2,3,24,293,8,0,True,False,False,True,False
707,44,29,10,9,28,827,23,1,False,False,False,True,False
708,39,25,9,3,12,640,17,0,True,False,False,False,False
709,53,34,11,4,9,804,21,0,False,False,False,False,False
710,63,16,19,7,20,496,6,0,False,False,True,True,False
711,42,8,29,1,4,374,5,0,False,False,True,True,False
712,30,51,29,7,26,867,11,1,False,True,False,False,True
713,30,34,16,6,12,769,17,0,True,False,True,False,True
714,34,56,11,8,0,873,30,0,False,False,True,False,True
715,41,42,28,7,19,109,24,1,False,False,False,False,True
716,25,4,13,8,24,106,19,0,True,False,False,False,False
717,31,14,10,9,15,824,16,0,False,True,False,False,False
718,50,11,22,3,14,610,5,0,False,True,False,False,True
719,19,21,5,6,16,369,22,0,True,False,True,False,True
720,29,27,2,7,7,731,30,0,True,False,False,False,False
721,22,30,10,4,15,924,6,0,False,False,True,True,False
722,33,38,5,5,29,211,18,1,False,False,False,True,False
723,47,12,24,4,26,184,15,0,True,False,True,False,True
724,53,22,10,0,9,328,14,0,False,True,False,False,True
725,32,60,21,9,1,339,27,0,True,False,False,False,False
726,25,45,28,10,9,350,29,0,False,False,True,False,True
727,36,38,26,3,28,285,7,0,True,False,False,False,False
728,56,41,7,4,30,473,19,1,False,True,False,False,True
729,18,52,23,6,9,946,20,0,False,False,True,True,False
730,51,46,13,1,23,937,22,0,False,False,True,False,True
731,44,29,4,10,11,554,13,0,False,True,False,False,False
732,65,48,15,0,22,727,18,0,False,False,False,False,True
733,25,38,20,10,18,467,27,1,False,False,False,False,True
734,62,8,8,3,28,533,17,0,True,False,True,True,False
735,64,6,6,1,0,853,19,0,False,False,False,False,False
736,53,53,7,8,14,140,20,0,False,False,False,True,False
737,48,22,5,7,5,573,10,0,False,True,False,False,False
738,43,41,17,9,0,369,24,0,False,False,True,False,True
739,58,46,25,0,25,866,22,0,False,False,True,False,True
740,28,21,24,3,3,349,13,0,False,False,True,False,True
741,45,14,26,2,12,649,1,0,False,True,False,True,False
742,28,9,4,7,20,981,8,0,False,True,False,False,True
743,49,29,18,7,15,648,12,0,False,False,False,False,True
744,30,39,27,4,23,292,22,0,True,True,False,False,False
745,23,23,30,5,8,383,16,0,False,True,False,False,True
746,56,8,8,0,13,302,7,0,True,False,True,False,False
747,41,48,24,2,25,760,14,0,True,False,False,False,False
748,52,58,24,10,9,908,27,0,True,False,False,True,False
749,62,55,7,7,7,335,8,0,True,False,False,False,True
750,25,16,24,4,27,788,10,1,False,False,True,True,False
751,38,53,18,1,11,337,16,0,False,False,False,False,True
752,33,29,28,6,7,564,18,0,True,True,False,True,False
753,34,9,22,10,14,274,29,0,True,True,False,False,True
754,26,6,14,3,21,912,16,0,True,False,False,True,False
755,23,53,3,1,24,605,18,0,True,True,False,False,False
756,38,10,20,3,21,507,8,0,False,False,True,False,False
757,30,53,24,1,23,300,22,0,True,True,False,False,True
758,34,51,17,5,25,751,5,1,False,True,False,False,True
759,48,3,14,7,11,857,19,0,True,False,False,False,False
760,46,58,5,10,9,935,29,0,False,True,False,True,False
761,40,51,23,8,2,724,14,0,False,False,True,False,False
762,48,17,7,1,30,606,21,0,True,False,False,False,False
763,48,13,8,0,25,791,4,0,True,False,False,False,False
764,51,25,7,4,14,592,27,0,True,False,False,False,False
765,21,23,3,5,19,980,11,0,False,True,False,False,True
766,53,30,9,8,11,299,30,0,False,False,True,False,True
767,46,26,6,1,29,714,30,0,True,False,True,False,False
768,46,58,8,9,21,675,7,1,False,False,False,True,False
769,26,43,25,3,6,298,1,0,False,False,False,True,False
770,22,24,14,6,24,150,3,1,True,False,True,False,False
771,63,12,15,9,20,292,23,0,True,False,False,False,False
772,53,24,15,8,17,428,17,1,False,False,False,False,False
773,49,25,5,7,2,712,24,0,True,True,False,True,False
774,22,23,6,9,26,224,14,0,True,True,False,False,False
775,36,48,19,1,23,401,17,0,True,False,True,False,True
776,33,26,13,6,24,415,14,1,True,True,False,False,True
777,56,37,26,9,21,494,25,1,True,False,True,False,False
778,22,4,1,5,19,261,10,0,True,True,False,True,False
779,42,50,16,3,17,988,12,0,False,False,False,False,True
780,41,48,30,1,12,261,2,0,True,False,True,False,False
781,34,60,24,0,11,536,10,0,True,False,False,False,True
782,34,44,27,1,17,586,7,0,True,False,False,False,False
783,45,58,5,8,24,660,16,1,False,True,False,False,False
784,46,45,7,2,3,927,8,0,True,False,True,False,False
785,42,51,30,2,22,537,14,0,False,False,True,False,True
786,29,33,2,4,23,337,7,0,True,False,True,True,False
787,48,15,26,1,15,622,13,0,False,False,False,False,False
788,24,42,14,6,22,820,13,1,True,False,True,False,True
789,58,40,25,8,13,721,7,0,False,True,False,True,False
790,44,31,12,5,24,578,4,1,True,False,True,True,False
791,62,40,11,3,30,994,20,0,False,False,False,False,False
792,38,60,12,1,23,358,16,1,False,False,False,False,True
793,54,54,2,7,0,231,29,1,True,False,False,False,False
794,50,26,29,3,29,625,13,0,True,False,True,False,True
795,55,56,22,5,24,183,29,1,False,True,False,False,True
796,36,12,19,0,0,793,23,0,True,False,False,True,False
797,48,18,24,4,4,731,2,0,True,False,True,False,True
798,32,33,29,2,19,850,2,0,False,False,False,False,True
799,46,3,12,7,24,961,12,0,True,False,False,True,False
800,20,18,22,3,4,971,30,0,True,True,False,True,False
801,44,9,8,10,1,668,21,0,False,False,False,False,False
802,39,2,2,8,5,963,17,0,False,False,True,False,True
803,22,17,25,0,7,973,25,0,False,False,False,False,True
804,42,16,25,5,18,420,28,0,True,True,False,True,False
805,55,1,4,7,1,919,5,1,True,False,True,True,False
806,56,6,9,0,7,651,16,0,True,False,False,False,True
807,65,46,10,6,15,361,27,0,False,False,True,True,False
808,24,37,2,9,9,284,28,0,True,False,False,False,True
809,48,51,9,7,25,999,2,1,False,False,True,False,True
810,30,46,5,1,27,571,10,0,True,True,False,False,False
811,60,41,23,10,12,219,25,0,False,False,True,True,False
812,52,4,17,10,13,903,4,0,True,True,False,False,True
813,65,32,29,8,18,679,4,1,False,True,False,False,False
814,55,52,14,2,10,687,11,0,False,False,True,True,False
815,21,23,4,7,5,429,3,0,False,False,True,False,True
816,60,24,13,3,10,942,20,0,False,False,False,False,True
817,59,1,3,9,22,376,22,1,False,False,False,False,True
818,23,21,14,4,10,909,15,0,False,True,False,True,False
819,54,43,12,2,22,216,2,1,False,True,False,False,True
820,35,10,5,2,5,119,22,0,False,True,False,False,True
821,42,56,26,7,6,509,18,0,False,False,True,True,False
822,48,42,20,6,29,636,26,1,True,False,False,False,True
823,23,17,16,4,18,436,7,0,True,False,False,True,False
824,40,34,3,4,7,741,20,0,True,False,False,False,False
825,25,30,20,7,9,405,22,0,False,False,True,True,False
826,61,32,2,2,0,795,11,0,True,True,False,False,False
827,39,24,9,5,20,111,24,1,False,True,False,False,True
828,63,8,5,7,10,772,16,1,False,True,False,True,False
829,25,17,6,8,21,839,27,0,False,False,False,False,False
830,49,27,13,4,7,251,29,0,False,False,False,False,True
